Clean_Product_Name,Brand,Customer_Name,Review_Date,clean_title,clean_description,clean_description_norm,Sentiment,Sentiment_confidence,rule_decisions
Galaxy S24 Ultra Titanium Ram,Samsung,احمد ا.,فبراير 8 2025,البطاريه ضعيفه تخلص بسرعه والجوال يسخن,البطاريه ضعيفه ويسخن الجوال,البطاريه ضعيفه ويسخن الجوال,negative,0.9,neg_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Mutaz A.,يونيو 28 2024,,نصيحه تشتريه يشتغل شي ونسخه تعمل الامارات,نصيحه تشتريه يشتغل شي ونسخه تعمل الامارات,neutral,0.7325118184089661,none
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,أغسطس 2 2024,الصناعه,الهاتف طلع صناعه هنديه اتمني البائع توضيح مستقبلا والله حرام,الهاتف طلع صناعه هنديه اتمني البائع توضيح مستقبلا والله حرام,negative,0.9887281656265259,none
Galaxy S24 Ultra Titanium Ram,Samsung,Abdelmuttalib M.,مارس 13 2025,اللون والسعر شي روعه,الجهاز ابداع وسرعه التوصيل شكرا جزيلا,الجهاز ابداع وسرعه التوصيل شكرا جزيلا,positive,0.980354368686676,none
Galaxy S24 Ultra Titanium Ram,Samsung,عفاف ا.,فبراير 15 2025,غني التعريف,طبعا سامسونج مبدعه وكل سنه اصدار افضل اللي قبله,طبعا سامسونج مبدعه وكل سنه اصدار افضل اللي قبله,positive,0.9917142987251282,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,عبدالله ا.,فبراير 10 2025,منتج جميل وسعر رائع,منتج اصلي وجاء بتغليف ممتاز ووصل بالوقت المحدد,منتج اصلي وجاء بتغليف ممتاز ووصل بالوقت المحدد,positive,0.85,short_pos_override|pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,حسين ا.,أغسطس 5 2024,بيسقط شبكه,بيسقط شبكه بيفصل المكالمه لحاله والشبكه شرطاء او اتنين الاكثر,بيسقط شبكه بيفصل المكالمه لحاله والشبكه شرطاء او اتنين الاكثر,negative,0.8443439602851868,none
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,أكتوبر 1 2024,سئ جدا,المنتج تالف القلم الخاص بالجوال يطلع مكانه الجوال للاسف,المنتج تالف القلم الخاص بالجوال يطلع مكانه الجوال للاسف,negative,0.9495932459831238,neg_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,أغسطس 20 2024,منيج ممتاز يوجد اي مشكله,الجهاز كامل واورجينال وفيه كتير ميزات حلوه,الجهاز كامل واورجينال وفيه كتير ميزات حلوه,positive,0.85,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Ahmed E.,ديسمبر 8 2024,نسخه فيتنامي ممتاز جدااا الحمدلله,للاسف مفهوش خاصيه تسجل المكالمات,للاسف مفهوش خاصيه تسجل المكالمات,negative,0.8362702131271362,none
Galaxy S24 Ultra Titanium Ram,Samsung,سلمان ر.,نوفمبر 29 2024,جوال الترا,المنتج اصلي وفتنامي وضمان سنتين وارخص السوق,المنتج اصلي وفتنامي وضمان سنتين وارخص السوق,positive,0.8850579857826233,short_pos_override|pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,نوفمبر 29 2024,هاتف الترا اس,المنتج فالوصف هاتف مميز وسامسونج يعلي عليها,المنتج فالوصف هاتف مميز وسامسونج يعلي عليها,positive,0.9944416880607605,none
Galaxy S24 Ultra Titanium Ram,Samsung,باسم م.,يناير 7 2025,لايوجد شاحن معه,جوال كويس ماشاء الله معه راس شاحن ندري,جوال كويس ماشاء الله معه راس شاحن ندري,positive,0.85,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,أغسطس 30 2024,الجوال قديم يشحن,المنتج لايعمل وبه مشكله الشاحن يعمل عيوبه كثيره,المنتج لايعمل وبه مشكله الشاحن يعمل عيوبه كثيره,negative,0.9704508185386658,neg_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Mohamex A.,يوليو 19 2024,الشحن بيخلص بسرعه,الحوال ممتاز الشحن يخلص بسرعه وهذي مشكله قليله,الحوال ممتاز الشحن يخلص بسرعه وهذي مشكله قليله,negative,0.85,mixed_pref_negative
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,فبراير 18 2025,خدمه ممتازه,التلفون ممتاز والتوصيل الموعد وقيمه مقابل سعر جيد,التلفون ممتاز والتوصيل الموعد وقيمه مقابل سعر جيد,positive,0.85,short_pos_override|pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,مهند ع.,أكتوبر 18 2024,اصلي,صناعه فيتنام الاصلي سيد الجوالات وبطلهم حجمه فقط كبير وصعب تمسكه,صناعه فيتنام الاصلي سيد الجوالات وبطلهم حجمه فقط كبير وصعب تمسكه,positive,0.85,short_pos_override|pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,أكتوبر 11 2025,جيد,جيد,جيد,positive,0.8054417371749878,none
Galaxy S24 Ultra Titanium Ram,Samsung,Liaquat A.,أكتوبر 8 2025,جيد,جيد,جيد,positive,0.8054417371749878,none
Galaxy S24 Ultra Titanium Ram,Samsung,Ahmed R.,يونيو 25 2025,,جميل مش عارف البطاريه بتخلص بسرعه انا بتهيالي,جميل مش عارف البطاريه بتخلص بسرعه انا بتهيالي,positive,0.85,short_pos_override|pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,يوليو 16 2025,التوصيل الموعد وكما الوصف تماما انصح بشده,ممتاز,ممتاز,positive,0.894987165927887,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,مايو 4 2025,حسنا حسنا,جيد,جيد,positive,0.8054417371749878,none
Galaxy S24 Ultra Titanium Ram,Samsung,مطر ا.,ديسمبر 7 2024,مافيه ضمان للجوال,شي تمام وماشي صح الا ضمان الجوال وينه,شي تمام وماشي صح الا ضمان الجوال وينه,neutral,0.5677533745765686,none
Galaxy S24 Ultra Titanium Ram,Samsung,نصرالدين م.,أغسطس 4 2025,تعليق جوال ممتاز,منتج ممتاز فيتنامي اصلي انصح بشراء,منتج ممتاز فيتنامي اصلي انصح بشراء,positive,0.85,short_pos_override|pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,فيصل ع.,فبراير 13 2025,سامسونج غني التعريف,جهاز جبار خدوه وانتم مغمضين شكرا,جهاز جبار خدوه وانتم مغمضين شكرا,positive,0.9769179821014404,none
Galaxy S24 Ultra Titanium Ram,Samsung,محمد ا.,أغسطس 27 2025,سامسونج ماركه غنيه التعريف,جوال جميل وامكانياته روعه,جوال جميل وامكانياته روعه,positive,0.9517590403556824,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,يوليو 28 2024,المنتج للاامانه اصلي الله يهنينا وانصح بشراه,لايعلي ابد انصح,لايعلي ابد انصح,positive,0.85,short_pos_override|pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,أغسطس 14 2024,جميل,سعره افضل سعر المحلات الكبيره واضافه يعطونك ضمان سنتين,سعره افضل سعر المحلات الكبيره واضافه يعطونك ضمان سنتين,positive,0.8889163136482239,short_pos_override|pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Muhammed M.,أغسطس 22 2025,تخفيضات,ممتاز جدا رائع منتج ورخيص سعر للمستقبل شكرن,ممتاز جدا رائع منتج ورخيص سعر للمستقبل شكرن,positive,0.957676112651825,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,سكينة  ز.,أبريل 18 2025,ممتاز شكرا,الهاتف رائع وهذا جهاز اخذه النوع,الهاتف رائع وهذا جهاز اخذه النوع,positive,0.9613775014877319,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,خالد ا.,سبتمبر 1 2024,حجم الجوال كبير صعوبه اذا تستعمل يد وحده,باقي مشاكل السناب,باقي مشاكل السناب,negative,0.9,neg_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Assem A.,يناير 31 2025,الهاتف ممتاز,اداء الجهاز ممتاز كاميرات ممتازه نسخه فيتنامي اصلي,اداء الجهاز ممتاز كاميرات ممتازه نسخه فيتنامي اصلي,positive,0.85,short_pos_override|pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,يونيو 24 2025,جميل,اجمل واروع التطبيقات تعامل راقي ودقه التوصيل,اجمل واروع التطبيقات تعامل راقي ودقه التوصيل,positive,0.9812268018722534,none
Galaxy S24 Ultra Titanium Ram,Samsung,Zyad A.,مايو 30 2025,بطاريه,بطاريه تخلص بسرعه والوان الشاشه ماهي حلوه زي ماقالو,بطاريه تخلص بسرعه والوان الشاشه ماهي حلوه زي ماقالو,negative,0.9684792757034302,none
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,نوفمبر 25 2024,سلس,جيد,جيد,positive,0.8054417371749878,none
Galaxy S24 Ultra Titanium Ram,Samsung,معوذ ا.,يوليو 13 2025,الجوال يجنن افضل محلات الجوال,الوصف ميه بالميه,الوصف ميه بالميه,positive,0.690676212310791,none
Galaxy S24 Ultra Titanium Ram,Samsung,برعي ا.,مارس 31 2025,تعامل جيد والمنتج جيد والتوصيل الوقت المحدد,التعامل ممتاز,التعامل ممتاز,positive,0.9625470638275146,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,أغسطس 5 2025,شيء رائع,المنتج جدا جميل ورائع ونظيف وكل شيء جيد,المنتج جدا جميل ورائع ونظيف وكل شيء جيد,positive,0.9510345458984375,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Mohamed S.,أبريل 25 2025,موبيل اصلي,موبيل فيتنامي اصلي انصح بيه جوده عاليه,موبيل فيتنامي اصلي انصح بيه جوده عاليه,positive,0.85,short_pos_override|pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Mahmoud I.,يناير 10 2025,الجهاز يسخن,الجهاز يسخن ويتوقف العمل وكذا الصناعه المغرب,الجهاز يسخن ويتوقف العمل وكذا الصناعه المغرب,negative,0.9,neg_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,خليل س.,يوليو 28 2025,بدون اغراض,لايوجد شاحن للجوال يوجد سماعات جوال فقط,لايوجد شاحن للجوال يوجد سماعات جوال فقط,neutral,0.8699573278427124,none
Galaxy S24 Ultra Titanium Ram,Samsung,Ahmed H.,مايو 12 2025,جيد الي حد,حلو اي ملحقات البطاريه مش كده,حلو اي ملحقات البطاريه مش كده,positive,0.9462788701057434,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,سبتمبر 12 2024,الجهاز صناعه هنديه مذكور بالتعليقات بانه صناعه فيتناميه,,nan,neutral,0.7155575156211853,none
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,أغسطس 16 2025,سرعه الاستجابه التطبيق شي يدرس,سهلتم حياتنا,سهلتم حياتنا,negative,0.7172431945800781,none
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,مارس 14 2025,الجوال الصوره,التوصيل المواعيد والجهاز ممتاز جدا,التوصيل المواعيد والجهاز ممتاز جدا,positive,0.85,short_pos_override|pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,ديسمبر 4 2024,مشكله زر الباور,المنتج اصلي لاكن مشكله الزر الجانبي,المنتج اصلي لاكن مشكله الزر الجانبي,negative,0.8977678418159485,short_pos_override|mixed_pref_negative
Galaxy S24 Ultra Titanium Ram,Samsung,محمد ي.,سبتمبر 23 2024,باقي المتتج وين,المنتج وصله وين الجراب والاستيكر وكوبن الخصم,المنتج وصله وين الجراب والاستيكر وكوبن الخصم,neutral,0.9787715077400208,none
Galaxy S24 Ultra Titanium Ram,Samsung,Navab A.,أغسطس 1 2025,لطيف جيد,جيد,جيد,positive,0.8054417371749878,none
Galaxy S24 Ultra Titanium Ram,Samsung,.,مايو 11 2025,روعه ممتاز جدا جدا جدا شكرا,الصراحه اعجبني الفين الف,الصراحه اعجبني الفين الف,positive,0.9782540798187256,none
Galaxy S24 Ultra Titanium Ram,Samsung,خضر يحيى ا.,أكتوبر 4 2024,التاكد سلامه المنتج,اول يوصلك الجهاز تاكد ان التصنيع فيتنام,اول يوصلك الجهاز تاكد ان التصنيع فيتنام,neutral,0.9275020956993103,none
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,يناير 22 2025,مره روعه ويستاهل الشراء,بصراحه بيخذه مارح يندم مره روعه,بصراحه بيخذه مارح يندم مره روعه,positive,0.9896056652069092,none
Galaxy S24 Ultra Titanium Ram,Samsung,Omar A.,يونيو 23 2025,الهاتف جميل وافضل اختيار,الهاتف حلو بطاريه كاميرا شي,الهاتف حلو بطاريه كاميرا شي,positive,0.9599591493606567,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,علي ا.,يناير 20 2025,الضمان,جدا جميل وجوده عاليه جدا وسرعه التوصيل اسعار حلوه,جدا جميل وجوده عاليه جدا وسرعه التوصيل اسعار حلوه,positive,0.9711797833442688,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Ahmed A.,سبتمبر 24 2024,شراء المنتج,الجوال اصلي والضمان فعال والمواصفات زي مكتوب بالحرف,الجوال اصلي والضمان فعال والمواصفات زي مكتوب بالحرف,positive,0.8933013677597046,short_pos_override|pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,فبراير 8 2025,جميل جدا جدا,الجوال انا اشتريت الثاني جميل جدا,الجوال انا اشتريت الثاني جميل جدا,positive,0.9594978094100952,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,أبريل 1 2024,تجربه جميله,عمليه الشراء والتوصيل والاستلام كانت جميعها سلسه وتجربتها جيده,عمليه الشراء والتوصيل والاستلام كانت جميعها سلسه وتجربتها جيده,positive,0.9189257025718689,none
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,سبتمبر 26 2025,المنتج اصلي جاني جديد لسه جربته,المنتج اصلي,المنتج اصلي,positive,0.85,short_pos_override|pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,ام ع.,يناير 2 2025,راضي,جيد جدا جسمه ناعم سهل السقوط لابد كفر لحمايته,جيد جدا جسمه ناعم سهل السقوط لابد كفر لحمايته,positive,0.8668767809867859,none
Galaxy S24 Ultra Titanium Ram,Samsung,YOUNES R.,أكتوبر 15 2024,هاتف الترا,ارتفاع حراره الهاتف اتناء مكالمه فيدو صوت يعلف,ارتفاع حراره الهاتف اتناء مكالمه فيدو صوت يعلف,negative,0.9,neg_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,يوسف م.,سبتمبر 13 2025,سيء جدا وبيسخن,الجوال بيسخن شهر وبطاريته ضعيفه,الجوال بيسخن شهر وبطاريته ضعيفه,negative,0.9612184166908264,neg_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Alaa M.,فبراير 10 2025,,شي جيد جدا وارد فيتنام نسخه الشرق الاوسط وتغليف جيد,شي جيد جدا وارد فيتنام نسخه الشرق الاوسط وتغليف جيد,positive,0.9079546928405762,none
Galaxy S24 Ultra Titanium Ram,Samsung,Talal G.,أكتوبر 8 2024,اس الترا,جوال رهيب وصلني واصلي استخدامه اكثر رائع,جوال رهيب وصلني واصلي استخدامه اكثر رائع,positive,0.8657222390174866,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,محمد ا.,أغسطس 2 2024,للاسف الجهاز فيتنامي,للاسف الجهاز هندي وكونت اتمني يكون فيتنامي,للاسف الجهاز هندي وكونت اتمني يكون فيتنامي,negative,0.9687171578407288,none
Galaxy S24 Ultra Titanium Ram,Samsung,Ahmed  Z.,أغسطس 4 2025,سامسونج جالاكسي اس الترا,جهاز ممتاز جدا علي سعره,جهاز ممتاز جدا علي سعره,positive,0.9612900018692017,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,احمد ع.,مايو 5 2024,غلطه,سلس جدا وتصوير اكثر خرافي اسبوع معاي وللان تجربه رهيبه,سلس جدا وتصوير اكثر خرافي اسبوع معاي وللان تجربه رهيبه,positive,0.924665093421936,none
Galaxy S24 Ultra Titanium Ram,Samsung,Mahmoud H.,نوفمبر 16 2024,بطاريه الجهاز,بطاريه الجهاز تدوام لمده ساعه تدوم اقل,بطاريه الجهاز تدوام لمده ساعه تدوم اقل,neutral,0.6421626806259155,none
Galaxy S24 Ultra Titanium Ram,Samsung,عبدالرحمن ع.,يوليو 27 2025,الجوال ممتاز ولاكن البطاريه تنفز بسرعه,الجوال ممتاز,الجوال ممتاز,positive,0.856429398059845,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,لؤي م.,يناير 23 2025,ماشاء الله تبارك الله ممتاز,ماشاء الله لاقوه الا بالله اصلي,ماشاء الله لاقوه الا بالله اصلي,positive,0.85,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,يونيو 24 2025,تم,السرعه التسليم وتطابق مواصفات المنتج الاعلان,السرعه التسليم وتطابق مواصفات المنتج الاعلان,neutral,0.932856023311615,none
Galaxy S24 Ultra Titanium Ram,Samsung,Saleh H.,أبريل 13 2024,هاتف جيد,الهاتف لايعلي الكاميرا هاتف افضل بكثير,الهاتف لايعلي الكاميرا هاتف افضل بكثير,positive,0.85,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,عبدالله  ا.,أغسطس 3 2024,المنتج ممتاز,وصلني المنتج بسرعه وبجوده الوصف شكرا,وصلني المنتج بسرعه وبجوده الوصف شكرا,positive,0.8161410093307495,none
Galaxy S24 Ultra Titanium Ram,Samsung,Ali A.,يوليو 13 2025,رائع يوجد عروض اقل السعر تم الشراء,,nan,neutral,0.7155575156211853,none
Galaxy S24 Ultra Titanium Ram,Samsung,مختار س.,يوليو 13 2025,انصح بشراءه,بطاريه سيئه جدا لاتدوم حتي ساعات,بطاريه سيئه جدا لاتدوم حتي ساعات,negative,0.9801438450813293,neg_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Khaled A.,أكتوبر 15 2024,بصمه الموبايل سيئه جدا جدا جدا,بصمه الموبايل سيئه جدا جدا جدا,بصمه الموبايل سيئه جدا جدا جدا,negative,0.9885812401771545,neg_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,يونيو 1 2025,الجهاز اموره طيب اصلي,الجهاز الوصف متجر محترم,الجهاز الوصف متجر محترم,positive,0.9822116494178772,none
Galaxy S24 Ultra Titanium Ram,Samsung,مصلح احمد علي م.,يوليو 28 2025,مراعاه المشتريات واسترجاعها,اعجبني سرعه التوصيل,اعجبني سرعه التوصيل,positive,0.980588972568512,none
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,نوفمبر 28 2024,المنتج ممتاز الوصف تجربه تكثر ايام,ممتاز,ممتاز,positive,0.894987165927887,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,نوفمبر 30 2024,لطيف,,nan,neutral,0.7155575156211853,none
Galaxy S24 Ultra Titanium Ram,Samsung,Mohamed E.,يوليو 2 2024,تقييم,افضل سرعه توصيل وبنفس المواصفات تسلم خدمات القيمه,افضل سرعه توصيل وبنفس المواصفات تسلم خدمات القيمه,positive,0.85,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,ديسمبر 18 2024,شيء موجود معلومات الجهاز,ابائه عالي تصويره جدا مميز,ابائه عالي تصويره جدا مميز,positive,0.9020814895629883,none
Galaxy S24 Ultra Titanium Ram,Samsung,أيمن ا.,ديسمبر 15 2024,افضل سعر واصلي,صراحه اعجبني وسعره ممتاز اسبوعين اخذته,صراحه اعجبني وسعره ممتاز اسبوعين اخذته,positive,0.9703041315078735,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Salama S.,يونيو 18 2025,ارتفاع حراره الجهاز وسرعه استهلاك اليطاريه,يعجبني,يعجبني,positive,0.9175878167152405,none
Galaxy S24 Ultra Titanium Ram,Samsung,Abdelreheem  E.,يوليو 15 2025,هاتف ممتاز واصلي,هاتف ممتاز جدا جبار السعر مميز,هاتف ممتاز جدا جبار السعر مميز,positive,0.9160937070846558,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,أغسطس 8 2025,الخرج الخالديه طريق جعفر بن ابي طالب,المنتج ممتاز,المنتج ممتاز,positive,0.9619728326797485,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,محمد ا.,أكتوبر 16 2024,جوال ممتاز,ماشاء الله جوال ممتاز ولايسخن ويطول شحنه حتي يخلص,ماشاء الله جوال ممتاز ولايسخن ويطول شحنه حتي يخلص,positive,0.8710623979568481,mixed_positive_margin
Galaxy S24 Ultra Titanium Ram,Samsung,Meeran M.,مارس 31 2025,جيد,جيد,جيد,positive,0.8054417371749878,none
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,أغسطس 12 2025,المنتج اصلي وممتاز وعليه عرض جبار,منتج جميل وعملي,منتج جميل وعملي,positive,0.9330328106880188,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,أكتوبر 9 2025,ممتاز جدا,شكرا توصيل سريع ومنتج اصلي,شكرا توصيل سريع ومنتج اصلي,positive,0.9475588798522949,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,نوفمبر 9 2024,اصلي,الجوال وصلني سريع واصلي فيتنامي تشيل واحلي سعر,الجوال وصلني سريع واصلي فيتنامي تشيل واحلي سعر,positive,0.9351804852485657,short_pos_override|pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Mohammad T.,مارس 10 2025,اوسم,جيد جدا,جيد جدا,positive,0.9013133645057678,none
Galaxy S24 Ultra Titanium Ram,Samsung,سامي ا.,مارس 15 2024,غني التعريف والسعر يعتبر الافضل,غني التعريف والسعر يعتبر الافضل,غني التعريف والسعر يعتبر الافضل,positive,0.9125576615333557,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Nasr A.,مارس 31 2024,سعره اغلي السوق حوالي,كمرا وبطاريه وصوت واداء ممتاز جدا,كمرا وبطاريه وصوت واداء ممتاز جدا,positive,0.85,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Jalal A.,فبراير 24 2025,طلبت لون وجابوا لون اخر,حسبنا الله ونعم الوكيل فيكم,حسبنا الله ونعم الوكيل فيكم,negative,0.9860286116600037,none
Galaxy S24 Ultra Titanium Ram,Samsung,احمد  س.,فبراير 23 2025,ممتازه وروعه واصليه فيتنامي بتدعم الشحن السريع,ممتازه,ممتازه,positive,0.9060561656951904,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,مهدي ا.,يناير 24 2025,اموره طيبه,الجوال فيتنامي اموره طيبه مو تقليد لحد يخاف,الجوال فيتنامي اموره طيبه مو تقليد لحد يخاف,neutral,0.6209955215454102,none
Galaxy S24 Ultra Titanium Ram,Samsung,Khdooj M.,ديسمبر 3 2024,اخيييرااا يججنننن,الجوال كبير توقعته ولون خورااافي,الجوال كبير توقعته ولون خورااافي,positive,0.9548800587654114,none
Galaxy S24 Ultra Titanium Ram,Samsung,Bkoor A.,يونيو 10 2025,اجمل جهاز ممكن يكون ايديك,ممتاز النواحي,ممتاز النواحي,positive,0.8989313244819641,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,مارس 13 2025,الخدمه حلوه وسريعه,الخدمه حلوه وسريعه والهاتف حلو جدا,الخدمه حلوه وسريعه والهاتف حلو جدا,positive,0.9582241177558899,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,هيثم  س.,أغسطس 7 2025,المنتج جيد جدا شكرا,المنتج جيد جدا شكرا,المنتج جيد جدا شكرا,positive,0.9569635987281799,none
Galaxy S24 Ultra Titanium Ram,Samsung,حكم ا.,سبتمبر 13 2024,هاتف جيد,الهاتف اكثر رائع وصنع الهند كنت اريد الفتنامي,الهاتف اكثر رائع وصنع الهند كنت اريد الفتنامي,positive,0.85,short_pos_override|pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,أبو وسام  ا.,نوفمبر 25 2024,ياله روووووووووعه,صراحه سامسونج تنتج اشياء للمثيل,صراحه سامسونج تنتج اشياء للمثيل,positive,0.6887301802635193,none
Galaxy S24 Ultra Titanium Ram,Samsung,بشار ا.,مارس 10 2025,سخونه الجهاز بسرعه,سخونه الجهاز بسرعه يرجي تحسين ذالك,سخونه الجهاز بسرعه يرجي تحسين ذالك,negative,0.9,neg_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,.,نوفمبر 22 2024,تحديد وقت التسليم بالضبط او التقريبي,يعجيني سرعه التوصيل,يعجيني سرعه التوصيل,neutral,0.46672192215919495,none
Galaxy S24 Ultra Titanium Ram,Samsung,Sami A.,يوليو 29 2025,عرض ممتاز,العرض ممتاز مقارنه بالموديل والمواصفات,العرض ممتاز مقارنه بالموديل والمواصفات,positive,0.9117801189422607,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Alaa S.,مارس 23 2024,توصيل سريع ومنتج بديع,شكرا علي عرض السعر المميز والخدمه الفوريه,شكرا علي عرض السعر المميز والخدمه الفوريه,positive,0.9348846673965454,none
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,يونيو 28 2025,وصلني منتج مقلد,منتج مقلد اصلي الرجاء ارجاعه,منتج مقلد اصلي الرجاء ارجاعه,negative,0.85,short_pos_override|mixed_pref_negative
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,مارس 5 2025,مذهل,جميل جدا سرعه توصيل الحمدلله جهاز بطل جدا,جميل جدا سرعه توصيل الحمدلله جهاز بطل جدا,positive,0.9898539185523987,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,مارس 4 2025,التليفون تالف,البرده بتاعه التليفون خربانه انصح,البرده بتاعه التليفون خربانه انصح,negative,0.9673634171485901,mixed_pref_negative
Galaxy S24 Ultra Titanium Ram,Samsung,شريف محمد ع.,أغسطس 23 2025,البطاريه جهاز الترا,مشكله البطاريه,مشكله البطاريه,negative,0.9,neg_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,يونيو 20 2024,راضيه,يسخن بطاريه تنقص بسرعه طلبت الضمان يومين بستنا,يسخن بطاريه تنقص بسرعه طلبت الضمان يومين بستنا,negative,0.9,neg_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Abdelrahman M.,ديسمبر 9 2024,هاتف ممتاز وعملي,استخدام اسبوعين التليفون ممتاز جدا,استخدام اسبوعين التليفون ممتاز جدا,positive,0.9059491157531738,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,محمد ح.,يونيو 19 2025,نسخه الشرق الاوسط موجه الامارات,ممتاز مافيه مشكله,ممتاز مافيه مشكله,positive,0.6873943209648132,mixed_positive_margin
Galaxy S24 Ultra Titanium Ram,Samsung,Mohammed A.,يونيو 15 2024,رائع,سريع وشاشه وكاميرات ممتازه جدا وبطاريه ممتازه جهاز جبار,سريع وشاشه وكاميرات ممتازه جدا وبطاريه ممتازه جهاز جبار,positive,0.9547332525253296,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Anonymous,سبتمبر 18 2025,انصح بشراءه ممتع وجميل,ممتع وجميل انصح بشراءه,ممتع وجميل انصح بشراءه,positive,0.8693103194236755,pos_lex_override
Galaxy S24 Ultra Titanium Ram,Samsung,Amir S.,يونيو 13 2024,اين الضمان مرفق الهاتف,مرفق معه الضمان الرجاءالتوضيح,مرفق معه الضمان الرجاءالتوضيح,neutral,0.9025037288665771,none
Galaxy S24 Ultra Titanium Ram,Samsung,Ahmed S.,أبريل 6 2024,ماشاء الله تبارك الله جوال رهيب جدا جدا جدا,ممتاز جدا جدا جدا جدا,ممتاز جدا جدا جدا جدا,positive,0.9826020002365112,pos_lex_override
